ID,PRODUCT,SEGMENT,SCORE
APP201953,Nano Loan,NewToCredit,699
APP201954,Nano Loan,SelfEmployed,706
APP201955,Nano Loan,Informal,554
APP201956,Nano Loan,SelfEmployed,764
APP201957,Nano Loan,Existing,864
APP201958,Nano Loan,SelfEmployed,450
APP201959,Nano Loan,NewToCredit,646
APP201960,Nano Loan,SelfEmployed,720
APP201961,Nano Loan,Informal,460
APP201962,Nano Loan,MicroBiz,530
APP201963,Nano Loan,Informal,536
APP201964,Nano Loan,SelfEmployed,579
APP201965,Nano Loan,MicroBiz,452
APP201966,Personal Loan,Salaried,726
APP201967,Personal Loan,NewToCredit,610
APP201968,Personal Loan,Informal,663
APP201969,Nano Loan,Informal,562
APP201970,Personal Loan,SelfEmployed,559
APP201971,Nano Loan,SelfEmployed,679
APP201972,Personal Loan,NewToCredit,694
APP201973,Personal Loan,Salaried,897
APP201974,Personal Loan,Salaried,693
APP201975,Nano Loan,Existing,649
APP201976,Nano Loan,Salaried,652
APP201977,Nano Loan,MicroBiz,459
APP201978,Personal Loan,SelfEmployed,636
APP201979,Nano Loan,Salaried,605
APP201980,Nano Loan,Salaried,613
APP201981,Nano Loan,Informal,478
APP201982,Personal Loan,NewToCredit,661
APP201983,Personal Loan,SelfEmployed,676
APP201984,Nano Loan,SelfEmployed,662
APP201985,Personal Loan,NewToCredit,627
APP201986,Nano Loan,SelfEmployed,726
APP201987,Nano Loan,Informal,469
APP201988,Nano Loan,Salaried,657
APP201989,Personal Loan,NewToCredit,616
APP201990,Nano Loan,Informal,493
APP201991,Nano Loan,Salaried,644
APP201992,Personal Loan,Salaried,739
APP201993,Nano Loan,SelfEmployed,534
APP201994,Personal Loan,SelfEmployed,644
APP201995,Nano Loan,SelfEmployed,524
APP201996,Personal Loan,NewToCredit,464
APP201997,Personal Loan,Salaried,833
APP201998,Personal Loan,Salaried,630
APP201999,Nano Loan,Informal,484
APP202000,Personal Loan,SelfEmployed,569
APP202001,Personal Loan,NewToCredit,615
APP202002,Personal Loan,Existing,689
APP202003,Personal Loan,Existing,894
APP202004,Personal Loan,Existing,717
APP202005,Nano Loan,MicroBiz,637
APP202006,Nano Loan,MicroBiz,520
APP202007,Personal Loan,SelfEmployed,624
APP202008,Personal Loan,Existing,749
APP202009,Personal Loan,Salaried,611
APP202010,Personal Loan,Informal,563
APP202011,Nano Loan,Salaried,778
APP202012,Personal Loan,Salaried,726
APP202013,Nano Loan,SelfEmployed,741
APP202014,Nano Loan,Existing,788
APP202015,Personal Loan,NewToCredit,721
APP202016,Nano Loan,Salaried,779
APP202017,Nano Loan,Informal,494
APP202018,Personal Loan,Salaried,797
APP202019,Personal Loan,Salaried,750
APP202020,Personal Loan,Informal,410
APP202021,Personal Loan,Salaried,689
APP202022,Nano Loan,Informal,442
APP202023,Nano Loan,SelfEmployed,604
APP202024,Nano Loan,SelfEmployed,615
APP202025,Personal Loan,Salaried,603
APP202026,Personal Loan,MicroBiz,631
APP202027,Personal Loan,Salaried,690
APP202028,Nano Loan,MicroBiz,500
APP202029,Personal Loan,SelfEmployed,596
APP202030,Personal Loan,MicroBiz,765
APP202031,Personal Loan,NewToCredit,699
APP202032,Personal Loan,Existing,610
APP202033,Nano Loan,SelfEmployed,664
APP202034,Nano Loan,SelfEmployed,541
APP202035,Personal Loan,Salaried,751
APP202036,Personal Loan,NewToCredit,660
APP202037,Nano Loan,Existing,542
APP202038,Personal Loan,NewToCredit,543
APP202039,Personal Loan,SelfEmployed,703
APP202040,Personal Loan,SelfEmployed,518
APP202041,Personal Loan,Salaried,650
APP202042,Personal Loan,Salaried,865
APP202043,Personal Loan,Existing,780
APP202044,Nano Loan,Informal,419
APP202045,Nano Loan,Existing,605
APP202046,Nano Loan,SelfEmployed,586
APP202047,Nano Loan,SelfEmployed,693
APP202048,Nano Loan,Salaried,748
APP202049,Nano Loan,SelfEmployed,573
APP202050,Nano Loan,SelfEmployed,550
APP202051,Personal Loan,Existing,660
APP202052,Personal Loan,MicroBiz,592
APP202053,Nano Loan,MicroBiz,541
APP202054,Nano Loan,Salaried,750
APP202055,Personal Loan,Salaried,854
APP202056,Personal Loan,Existing,708
APP202057,Personal Loan,SelfEmployed,582
APP202058,Nano Loan,NewToCredit,686
APP202059,Nano Loan,Salaried,757
APP202060,Nano Loan,SelfEmployed,708
APP202061,Personal Loan,SelfEmployed,821
APP202062,Personal Loan,SelfEmployed,767
APP202063,Nano Loan,MicroBiz,622
APP202064,Nano Loan,SelfEmployed,769
APP202065,Nano Loan,NewToCredit,608
APP202066,Nano Loan,Existing,592
APP202067,Personal Loan,Salaried,715
APP202068,Personal Loan,Salaried,669
APP202069,Nano Loan,Informal,438
APP202070,Nano Loan,MicroBiz,560
APP202071,Nano Loan,Existing,634
APP202072,Nano Loan,SelfEmployed,565
APP202073,Personal Loan,Existing,618
APP202074,Personal Loan,Salaried,637
APP202075,Personal Loan,SelfEmployed,567
APP202076,Personal Loan,NewToCredit,549
APP202077,Personal Loan,MicroBiz,576
APP202078,Nano Loan,Salaried,693
APP202079,Personal Loan,Salaried,686
APP202080,Personal Loan,Salaried,759
APP202081,Personal Loan,Salaried,657
APP202082,Nano Loan,Existing,735
APP202083,Nano Loan,MicroBiz,573
APP202084,Nano Loan,MicroBiz,488
APP202085,Personal Loan,Salaried,825
APP202086,Personal Loan,NewToCredit,631
APP202087,Nano Loan,MicroBiz,614
APP202088,Nano Loan,MicroBiz,634
APP202089,Personal Loan,SelfEmployed,651
APP202090,Personal Loan,SelfEmployed,679
APP202091,Nano Loan,NewToCredit,608
APP202092,Nano Loan,SelfEmployed,579
APP202093,Nano Loan,SelfEmployed,589
APP202094,Personal Loan,NewToCredit,655
APP202095,Personal Loan,NewToCredit,671
APP202096,Nano Loan,MicroBiz,639
APP202097,Personal Loan,Informal,443
APP202098,Nano Loan,NewToCredit,543
APP202099,Personal Loan,SelfEmployed,627
APP202100,Nano Loan,NewToCredit,591
APP202101,Nano Loan,Salaried,630
APP202102,Personal Loan,Informal,535
APP202103,Personal Loan,SelfEmployed,622
APP202104,Personal Loan,Salaried,819
APP202105,Nano Loan,SelfEmployed,562
APP202106,Personal Loan,Salaried,622
APP202107,Nano Loan,SelfEmployed,391
APP202108,Personal Loan,SelfEmployed,551
APP202109,Nano Loan,MicroBiz,525
APP202110,Personal Loan,Salaried,612
APP202111,Personal Loan,Salaried,598
APP202112,Personal Loan,SelfEmployed,590
APP202113,Nano Loan,SelfEmployed,696
APP202114,Nano Loan,MicroBiz,544
APP202115,Personal Loan,Salaried,826
APP202116,Personal Loan,Salaried,690
APP202117,Nano Loan,Existing,657
APP202118,Personal Loan,Existing,772
APP202119,Personal Loan,Existing,708
APP202120,Personal Loan,SelfEmployed,630
APP202121,Personal Loan,Salaried,618
APP202122,Nano Loan,MicroBiz,588
APP202123,Nano Loan,SelfEmployed,720
APP202124,Personal Loan,MicroBiz,706
APP202125,Personal Loan,SelfEmployed,589
APP202126,Personal Loan,Salaried,722
APP202127,Personal Loan,Existing,710
APP202128,Nano Loan,Salaried,706
APP202129,Personal Loan,SelfEmployed,745
APP202130,Personal Loan,SelfEmployed,630
APP202131,Personal Loan,Existing,766
APP202132,Nano Loan,Existing,696
APP202133,Nano Loan,Informal,552
APP202134,Nano Loan,MicroBiz,468
APP202135,Nano Loan,MicroBiz,625
APP202136,Personal Loan,SelfEmployed,593
APP202137,Personal Loan,Existing,707
APP202138,Personal Loan,NewToCredit,653
APP202139,Nano Loan,NewToCredit,419
APP202140,Personal Loan,NewToCredit,649
APP202141,Personal Loan,Salaried,804
APP202142,Personal Loan,Salaried,748
APP202143,Personal Loan,Existing,555
APP202144,Personal Loan,Salaried,749
APP202145,Nano Loan,Informal,543
APP202146,Personal Loan,Salaried,691
APP202147,Personal Loan,Salaried,641
APP202148,Nano Loan,NewToCredit,473
APP202149,Personal Loan,Existing,687
APP202150,Nano Loan,NewToCredit,670
APP202151,Personal Loan,NewToCredit,516
APP202152,Personal Loan,NewToCredit,559
APP202153,Nano Loan,SelfEmployed,532
APP202154,Personal Loan,MicroBiz,647
APP202155,Personal Loan,Salaried,639
APP202156,Personal Loan,Existing,589
APP202157,Personal Loan,NewToCredit,560
APP202158,Personal Loan,SelfEmployed,615
APP202159,Nano Loan,MicroBiz,636
APP202160,Nano Loan,Informal,556
APP202161,Nano Loan,Existing,594
APP202162,Personal Loan,NewToCredit,647
APP202163,Nano Loan,Informal,558
APP202164,Personal Loan,NewToCredit,720
APP202165,Nano Loan,MicroBiz,627
APP202166,Personal Loan,MicroBiz,662
APP202167,Personal Loan,Salaried,753
APP202168,Personal Loan,Salaried,739
APP202169,Nano Loan,Existing,704
APP202170,Nano Loan,MicroBiz,557
APP202171,Personal Loan,Salaried,674
APP202172,Personal Loan,SelfEmployed,643
APP202173,Personal Loan,SelfEmployed,645
APP202174,Nano Loan,SelfEmployed,593
APP202175,Nano Loan,Salaried,712
APP202176,Nano Loan,NewToCredit,661
APP202177,Personal Loan,SelfEmployed,668
APP202178,Nano Loan,SelfEmployed,629
APP202179,Nano Loan,SelfEmployed,697
APP202180,Personal Loan,Informal,605
APP202181,Personal Loan,Salaried,900
APP202182,Nano Loan,MicroBiz,562
APP202183,Personal Loan,NewToCredit,473
APP202184,Nano Loan,MicroBiz,591
APP202185,Personal Loan,Salaried,779
APP202186,Nano Loan,Existing,631
APP202187,Personal Loan,Existing,553
APP202188,Nano Loan,SelfEmployed,648
APP202189,Nano Loan,MicroBiz,403
APP202190,Nano Loan,SelfEmployed,574
APP202191,Nano Loan,SelfEmployed,698
APP202192,Nano Loan,Informal,407
APP202193,Personal Loan,SelfEmployed,809
APP202194,Personal Loan,SelfEmployed,531
APP202195,Personal Loan,NewToCredit,537
APP202196,Personal Loan,Salaried,804
APP202197,Personal Loan,Salaried,550
APP202198,Personal Loan,Existing,643
APP202199,Nano Loan,SelfEmployed,605
APP202200,Nano Loan,Salaried,636
APP202201,Personal Loan,SelfEmployed,632
APP202202,Personal Loan,Salaried,753
APP202203,Nano Loan,SelfEmployed,678
APP202204,Personal Loan,SelfEmployed,744
APP202205,Nano Loan,SelfEmployed,561
APP202206,Nano Loan,Salaried,704
APP202207,Nano Loan,SelfEmployed,668
APP202208,Nano Loan,MicroBiz,562
APP202209,Nano Loan,MicroBiz,576
APP202210,Personal Loan,NewToCredit,573
APP202211,Nano Loan,Informal,507
APP202212,Personal Loan,NewToCredit,671
APP202213,Nano Loan,SelfEmployed,551
APP202214,Nano Loan,MicroBiz,680
APP202215,Nano Loan,MicroBiz,679
APP202216,Personal Loan,SelfEmployed,596
APP202217,Nano Loan,MicroBiz,496
APP202218,Personal Loan,Salaried,622
APP202219,Nano Loan,Existing,665
APP202220,Personal Loan,NewToCredit,737
APP202221,Nano Loan,NewToCredit,543
APP202222,Nano Loan,MicroBiz,586
APP202223,Personal Loan,Salaried,540
APP202224,Personal Loan,Salaried,803
APP202225,Personal Loan,Existing,585
APP202226,Personal Loan,SelfEmployed,700
APP202227,Personal Loan,Salaried,739
APP202228,Personal Loan,SelfEmployed,565
APP202229,Personal Loan,SelfEmployed,712
APP202230,Nano Loan,SelfEmployed,488
APP202231,Personal Loan,NewToCredit,601
APP202232,Nano Loan,MicroBiz,648
APP202233,Personal Loan,SelfEmployed,433
APP202234,Nano Loan,SelfEmployed,618
APP202235,Personal Loan,Existing,734
APP202236,Nano Loan,SelfEmployed,574
APP202237,Personal Loan,Existing,768
APP202238,Nano Loan,SelfEmployed,533
APP202239,Personal Loan,Salaried,697
APP202240,Nano Loan,SelfEmployed,615
APP202241,Personal Loan,Salaried,603
APP202242,Personal Loan,Informal,531
APP202243,Nano Loan,Existing,519
APP202244,Nano Loan,Informal,538
APP202245,Personal Loan,SelfEmployed,666
APP202246,Nano Loan,MicroBiz,589
APP202247,Nano Loan,MicroBiz,575
APP202248,Personal Loan,Informal,475
APP202249,Personal Loan,Salaried,775
APP202250,Personal Loan,SelfEmployed,587
APP202251,Personal Loan,Existing,669
APP202252,Nano Loan,Salaried,751
APP202253,Nano Loan,SelfEmployed,721
APP202254,Personal Loan,Salaried,752
APP202255,Personal Loan,NewToCredit,564
APP202256,Personal Loan,Salaried,710
APP202257,Personal Loan,MicroBiz,573
APP202258,Nano Loan,MicroBiz,629
APP202259,Nano Loan,MicroBiz,494
APP202260,Personal Loan,NewToCredit,513
APP202261,Personal Loan,SelfEmployed,586
APP202262,Nano Loan,Informal,442
APP202263,Personal Loan,NewToCredit,459
APP202264,Nano Loan,Informal,512
APP202265,Personal Loan,Existing,581
APP202266,Nano Loan,SelfEmployed,639
APP202267,Nano Loan,MicroBiz,676
APP202268,Personal Loan,SelfEmployed,494
APP202269,Personal Loan,Salaried,696
APP202270,Personal Loan,MicroBiz,632
APP202271,Personal Loan,Salaried,649
APP202272,Nano Loan,Existing,785
APP202273,Nano Loan,Informal,403
APP202274,Personal Loan,NewToCredit,516
APP202275,Nano Loan,Existing,477
APP202276,Nano Loan,Existing,551
APP202277,Personal Loan,Salaried,723
APP202278,Nano Loan,Informal,568
APP202279,Nano Loan,MicroBiz,524
APP202280,Personal Loan,Salaried,714
APP202281,Nano Loan,MicroBiz,448
APP202282,Nano Loan,Existing,677
APP202283,Personal Loan,Salaried,765
APP202284,Personal Loan,Salaried,623
APP202285,Nano Loan,MicroBiz,602
APP202286,Personal Loan,Salaried,663
APP202287,Nano Loan,MicroBiz,483
APP202288,Nano Loan,MicroBiz,476
APP202289,Personal Loan,Salaried,818
APP202290,Personal Loan,Informal,550
APP202291,Nano Loan,Existing,648
APP202292,Personal Loan,Existing,688
APP202293,Personal Loan,SelfEmployed,636
APP202294,Nano Loan,Existing,879
APP202295,Personal Loan,NewToCredit,464
APP202296,Nano Loan,SelfEmployed,567
APP202297,Nano Loan,MicroBiz,544
APP202298,Personal Loan,Existing,656
APP202299,Personal Loan,NewToCredit,549
APP202300,Nano Loan,Informal,487
APP202301,Personal Loan,Salaried,801
APP202302,Personal Loan,Salaried,842
APP202303,Personal Loan,SelfEmployed,659
APP202304,Personal Loan,MicroBiz,551
APP202305,Nano Loan,MicroBiz,538
APP202306,Nano Loan,Informal,558
APP202307,Nano Loan,SelfEmployed,597
APP202308,Personal Loan,SelfEmployed,581
APP202309,Nano Loan,Salaried,629
APP202310,Nano Loan,Salaried,726
APP202311,Nano Loan,SelfEmployed,687
APP202312,Personal Loan,Salaried,727
APP202313,Personal Loan,NewToCredit,517
APP202314,Nano Loan,SelfEmployed,704
APP202315,Personal Loan,Salaried,778
APP202316,Nano Loan,MicroBiz,483
APP202317,Nano Loan,Existing,759
APP202318,Personal Loan,Salaried,785
APP202319,Nano Loan,Existing,841
APP202320,Nano Loan,Salaried,750
APP202321,Personal Loan,NewToCredit,627
APP202322,Personal Loan,Existing,755
APP202323,Personal Loan,Salaried,759
APP202324,Nano Loan,Existing,668
APP202325,Nano Loan,Salaried,695
APP202326,Nano Loan,Existing,570
APP202327,Personal Loan,Informal,573
APP202328,Personal Loan,SelfEmployed,656
APP202329,Nano Loan,SelfEmployed,834
APP202330,Personal Loan,SelfEmployed,521
APP202331,Personal Loan,NewToCredit,648
APP202332,Personal Loan,Informal,522
APP202333,Nano Loan,Existing,655
APP202334,Nano Loan,SelfEmployed,640
APP202335,Nano Loan,Informal,443
APP202336,Nano Loan,MicroBiz,606
APP202337,Personal Loan,NewToCredit,490
APP202338,Personal Loan,Existing,683
APP202339,Nano Loan,Salaried,732
APP202340,Nano Loan,Existing,682
APP202341,Nano Loan,SelfEmployed,553
APP202342,Personal Loan,Salaried,544
APP202343,Personal Loan,Salaried,741
APP202344,Personal Loan,NewToCredit,437
APP202345,Nano Loan,MicroBiz,623
APP202346,Personal Loan,MicroBiz,608
APP202347,Nano Loan,Existing,710
APP202348,Nano Loan,Informal,399
APP202349,Nano Loan,SelfEmployed,527
APP202350,Personal Loan,MicroBiz,647
APP202351,Nano Loan,SelfEmployed,567
APP202352,Nano Loan,MicroBiz,611
APP202353,Nano Loan,Salaried,615
APP202354,Personal Loan,SelfEmployed,787
APP202355,Nano Loan,Informal,531
APP202356,Nano Loan,Existing,688
APP202357,Nano Loan,SelfEmployed,730
APP202358,Nano Loan,SelfEmployed,500
APP202359,Personal Loan,Salaried,848
APP202360,Nano Loan,Existing,721
APP202361,Personal Loan,SelfEmployed,617
APP202362,Nano Loan,SelfEmployed,709
APP202363,Personal Loan,Existing,637
APP202364,Personal Loan,SelfEmployed,639
APP202365,Personal Loan,Salaried,846
APP202366,Nano Loan,Salaried,562
APP202367,Nano Loan,MicroBiz,666
APP202368,Nano Loan,Informal,502
APP202369,Personal Loan,Salaried,689
APP202370,Personal Loan,Informal,585
APP202371,Personal Loan,NewToCredit,597
APP202372,Nano Loan,MicroBiz,521
APP202373,Nano Loan,Salaried,612
APP202374,Nano Loan,NewToCredit,570
APP202375,Nano Loan,NewToCredit,701
APP202376,Personal Loan,Existing,766
APP202377,Personal Loan,SelfEmployed,607
APP202378,Nano Loan,SelfEmployed,607
APP202379,Personal Loan,NewToCredit,577
APP202380,Personal Loan,MicroBiz,597
APP202381,Nano Loan,SelfEmployed,667
APP202382,Personal Loan,Informal,581
APP202383,Nano Loan,SelfEmployed,490
APP202384,Personal Loan,SelfEmployed,663
APP202385,Nano Loan,MicroBiz,481
APP202386,Personal Loan,Salaried,608
APP202387,Nano Loan,SelfEmployed,627
APP202388,Personal Loan,Salaried,747
APP202389,Personal Loan,NewToCredit,552
APP202390,Personal Loan,Existing,815
APP202391,Personal Loan,Salaried,694
APP202392,Nano Loan,MicroBiz,520
APP202393,Nano Loan,Existing,528
APP202394,Personal Loan,Salaried,710
APP202395,Nano Loan,Existing,729
APP202396,Personal Loan,NewToCredit,657
APP202397,Personal Loan,NewToCredit,663
APP202398,Nano Loan,Informal,571
APP202399,Nano Loan,MicroBiz,401
APP202400,Nano Loan,Salaried,531
APP202401,Nano Loan,Informal,493
APP202402,Nano Loan,NewToCredit,493
APP202403,Personal Loan,Existing,662
APP202404,Personal Loan,MicroBiz,617
APP202405,Personal Loan,SelfEmployed,542
APP202406,Personal Loan,NewToCredit,705
APP202407,Nano Loan,Salaried,768
APP202408,Personal Loan,NewToCredit,419
APP202409,Nano Loan,Salaried,579
APP202410,Personal Loan,Salaried,723
APP202411,Nano Loan,MicroBiz,563
APP202412,Nano Loan,Salaried,832
APP202413,Personal Loan,Salaried,673
APP202414,Nano Loan,MicroBiz,560
APP202415,Nano Loan,Salaried,503
APP202416,Personal Loan,Salaried,694
APP202417,Personal Loan,Salaried,712
APP202418,Nano Loan,MicroBiz,487
APP202419,Personal Loan,SelfEmployed,615
APP202420,Nano Loan,MicroBiz,573
APP202421,Nano Loan,MicroBiz,615
APP202422,Personal Loan,Existing,765
APP202423,Nano Loan,Informal,414
APP202424,Personal Loan,Salaried,633
APP202425,Nano Loan,NewToCredit,476
APP202426,Nano Loan,SelfEmployed,603
APP202427,Personal Loan,Existing,709
APP202428,Personal Loan,Existing,777
APP202429,Nano Loan,MicroBiz,679
APP202430,Personal Loan,Existing,722
APP202431,Nano Loan,Informal,446
APP202432,Personal Loan,Existing,717
APP202433,Nano Loan,MicroBiz,528
APP202434,Nano Loan,Informal,391
APP202435,Personal Loan,SelfEmployed,679
APP202436,Personal Loan,Salaried,651
APP202437,Personal Loan,MicroBiz,489
APP202438,Personal Loan,Existing,604
APP202439,Nano Loan,Salaried,760
APP202440,Nano Loan,SelfEmployed,664
APP202441,Personal Loan,Salaried,759
APP202442,Personal Loan,SelfEmployed,574
APP202443,Nano Loan,Informal,452
APP202444,Personal Loan,Salaried,849
APP202445,Personal Loan,Salaried,681
APP202446,Nano Loan,Existing,789
APP202447,Nano Loan,MicroBiz,539
APP202448,Personal Loan,NewToCredit,666
APP202449,Nano Loan,Salaried,696
APP202450,Personal Loan,Informal,504
APP202451,Personal Loan,Salaried,678
APP202452,Personal Loan,SelfEmployed,624
APP202453,Personal Loan,Salaried,667
APP202454,Personal Loan,NewToCredit,738
APP202455,Nano Loan,Salaried,769
APP202456,Personal Loan,Existing,580
APP202457,Nano Loan,MicroBiz,597
APP202458,Personal Loan,NewToCredit,465
APP202459,Nano Loan,Informal,593
APP202460,Nano Loan,Existing,684
APP202461,Nano Loan,MicroBiz,520
APP202462,Personal Loan,SelfEmployed,786
APP202463,Nano Loan,Salaried,799
APP202464,Nano Loan,SelfEmployed,554
APP202465,Nano Loan,NewToCredit,582
APP202466,Personal Loan,Salaried,730
APP202467,Personal Loan,Existing,786
APP202468,Nano Loan,Existing,611
APP202469,Personal Loan,MicroBiz,490
APP202470,Nano Loan,SelfEmployed,429
APP202471,Personal Loan,Existing,613
APP202472,Personal Loan,NewToCredit,548
APP202473,Nano Loan,NewToCredit,684
APP202474,Personal Loan,Salaried,685
APP202475,Nano Loan,Existing,639
APP202476,Nano Loan,MicroBiz,502
APP202477,Personal Loan,Salaried,610
APP202478,Personal Loan,SelfEmployed,588
APP202479,Nano Loan,Existing,734
APP202480,Nano Loan,MicroBiz,709
APP202481,Nano Loan,Informal,387
APP202482,Nano Loan,Informal,666
APP202483,Personal Loan,NewToCredit,644
APP202484,Nano Loan,SelfEmployed,601
APP202485,Nano Loan,SelfEmployed,577
APP202486,Nano Loan,MicroBiz,715
APP202487,Nano Loan,MicroBiz,503
APP202488,Nano Loan,SelfEmployed,581
APP202489,Personal Loan,Salaried,667
